time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.960000000000003,3.755917236623127,0.08209475928911145,24.58880123302669,6.0922117702017236,5.871132697798698,0.0,4.959744688083948,-0.7519816460110742,5.588894815818441,-0.2258185686205468,-0.18567663130073817,0.0,497.14250330565403,497.51679712048053,496.9407628201509,497.3847744855019
4.020000000000002,4.061053358003819,0.03356451303196231,24.92386703809745,6.078461048419431,5.859956714406602,0.0,5.211964247602655,-0.8666355848391426,5.578614493351289,-0.23690962895324424,-0.18747086349015174,0.0,469.25501681507546,469.08400293172843,469.30492811351917,468.39361558650313
4.080000000000001,4.380983723903316,-0.021837141254165495,25.257090970457547,6.06463028353445,5.848475494375087,0.0,5.452903982026981,-0.9810028505766383,5.5277009049732095,-0.22009667819467124,-0.20052538950649776,0.0,458.5874311102544,457.5143110242462,457.9340384105827,459.21848827528856
4.14,4.714611194026468,-0.08387119887453015,25.585212927171572,6.050950002747456,5.836580432374962,0.0,5.668623982795826,-1.0876059715012663,5.408967510513958,-0.2525607423967843,-0.19405810098517787,0.0,436.7907384925152,437.2907166159477,438.3205814233012,435.55914376485526
4.199999999999998,5.060922706682912,-0.15229009514915584,25.905294110636966,6.035684771155015,5.824878946113177,0.0,5.875687330395713,-1.1939266068006134,5.259820295483965,-0.25841742219937075,-0.1970283669798755,0.0,428.21877266572017,427.92720340897745,427.36549749962694,426.79786104780885
4.259999999999997,5.419657911535545,-0.22721149864536433,26.216071440548827,6.019822089374193,5.81278392804008,0.0,6.082740175682938,-1.3043543689652422,5.098829921999455,-0.28023156097392815,-0.21273100670991393,0.0,426.0838165518057,424.69659936335125,424.8920218273857,422.94198439705224
4.319999999999996,5.790531305615401,-0.3087354061197387,26.516295998392987,6.003288690578001,5.800325229100299,0.0,6.280336230957746,-1.4140291046991442,4.908163330986781,-0.2675640823606424,-0.1990490363032631,0.0,413.74636307609376,414.9035637435274,414.7040122922765,415.73274691369096
4.379999999999995,6.1737191499655655,-0.39720085125521337,26.805594733535276,5.987078182057733,5.788490780100348,0.0,6.493103468389418,-1.535698417103847,4.734452153353596,-0.2759735679223275,-0.19385498020505582,0.0,422.9078728531913,423.3149729444551,422.93638089129405,422.13318904434857
4.439999999999993,6.571555179440219,-0.49411455739227095,27.08747415179297,5.970179751077746,5.77628598689577,0.0,6.768357285622939,-1.6956608933116575,4.65993305653329,-0.2964277613865681,-0.2409818326909316,0.0,464.33702576029157,460.58235937437456,462.8308244698604,461.1398222019726
4.499999999999992,6.985634886831144,-0.6006202973450411,27.36397005188176,5.952221214109379,5.762089305031818,0.0,7.034735618455031,-1.8554123336832284,4.554943329975058,-0.30578486670522087,-0.22906909057048053,0.0,454.2338511630697,455.1338694167271,456.1748480565171,455.3378203279526
4.559999999999991,7.418315937027042,-0.7183316053396882,27.637983720423904,5.93411550112334,5.747917228420169,0.0,7.388027159893213,-2.0691347708394607,4.575924031683242,-0.29474978351547354,-0.2568679384056694,0.0,505.38892563705963,503.331298664383,504.3506816081235,505.0662970406856
4.6199999999999894,7.867349636687943,-0.8462106383989382,27.905009918168766,5.91672075500092,5.73235407133096,0.0,7.580410931930507,-2.1942771562376673,4.324305085871537,-0.281682510966895,-0.26495495985704637,0.0,407.68243967683276,406.88433369033834,407.2367419969799,408.31052818668354
4.679999999999988,8.330850217461224,-0.9833826782482343,28.16101726985075,5.899481193847807,5.716381319486096,0.0,7.869914416579398,-2.378716997068448,4.207199765179984,-0.3020293767048824,-0.26884805435722264,0.0,464.0772074664828,463.7031775517482,465.7075674454441,464.0321889194237
4.739999999999987,8.812902749603158,-1.132404003117865,28.41119737957154,5.881291575564095,5.7000355568189605,0.0,8.198614695044691,-2.5891982948467187,4.12943917565755,-0.3055174869841556,-0.28075492974623006,0.0,485.4192946381985,484.45620314890596,484.96127623284406,484.61380294686666
4.799999999999986,9.313615306510975,-1.2935143561777582,28.654664883676407,5.8636227561907805,5.683913490100734,0.0,8.491976703121507,-2.78164193207174,3.98393245452926,-0.27852399936994493,-0.25168210900853083,0.0,464.8843071745513,467.08722816862564,464.3593179333703,466.3877920277856
4.859999999999984,9.830110834385241,-1.4651655925128,28.886521505027044,5.846917194972676,5.669368084945216,0.0,8.724812294402598,-2.940613959878074,3.7433808471232393,-0.2782312434658369,-0.228440004017777,0.0,431.3924181424942,433.2900743654181,431.449339869947,431.3930328029539
4.919999999999983,10.360633463875537,-1.6464730095269182,29.103711979090995,5.830880049203838,5.6565371695650235,0.0,8.959406707616305,-3.103506715197308,3.495121807175556,-0.25142449990463145,-0.1943768569879779,0.0,430.92816586859686,433.7512112801864,430.7582653630892,432.94477442201384
4.979999999999982,10.905540713412499,-1.8378373201781122,29.306137664220874,5.815840792723243,5.644497672335472,0.0,9.204130759782633,-3.2757758126628898,3.251179685988531,-0.2491598038245097,-0.21774510378639508,0.0,438.0360561537852,436.04667219203134,437.7642474302993,437.88868628350957
5.0399999999999805,11.46641562177922,-2.040410894068229,29.49521247654834,5.80130690128604,5.631023357123542,0.0,9.491447002690036,-3.4769228630820534,3.0494301991339405,-0.23111376648690948,-0.2438869795140713,0.0,461.254334229689,459.1352185594183,458.9012950615228,460.275165976649
